molecule_chembl_id,canonical_smiles,standard_value
CHEMBL182800,N=C(N)c1ccc2scc(C(Cc3cccc4ccccc34)C(=O)Nc3ccc(-n4cnc5ccccc54)cc3)c2c1.O=C(O)C(F)(F)F,3900.0
CHEMBL183398,COC(=O)[C@@H]1CCCCC1NC(=O)C(Cc1ccccc1)c1c[nH]c2ccc(C(=N)N)cc12,1500.0
CHEMBL180869,CCOC(=O)[C@@H]1CCCCC1NC(=O)C(Cc1ccccc1)c1coc2ccc(C(=N)N)cc12,4200.0
CHEMBL360121,CCOC(=O)[C@@H]1CCCCC1NC(=O)C(Cc1ccccc1)C1=CS(=O)(=O)c2ccc(C(=N)N)cc21,4200.0
CHEMBL362478,CCOC(=O)[C@@H]1CCCCC1NC(=O)C(Cc1ccccc1)c1cccc2ccc(C(=N)N)cc12,500.0
CHEMBL366134,CC(C)N1CC[C@@H](NC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)C1,100000.0
CHEMBL182763,O=C(NC1CCN(c2ccncc2)CC1)c1cc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1,100000.0
CHEMBL440755,O=C(c1cc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1)N1CCC(Nc2ccncc2)CC1,100000.0
CHEMBL185556,O=C(NC1CN(c2ccncc2)C1)c1cc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1,100000.0
CHEMBL182975,CN1CCC(NC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,100000.0
CHEMBL183426,CCN1CCC(NC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,100000.0
CHEMBL182746,CC(C)N1CCC(NC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,100000.0
CHEMBL180695,O=C(NC1CCN(C2CC2)CC1)c1cc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1,100000.0
CHEMBL315390,CCCC(NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C(C)C)C(C)(C)C)C(=O)C(=O)NC1CC1,50000.0
CHEMBL2371795,CCC[C@H](NC(=O)[C@@H]1C2CCCC2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)[C@@H](C)CC)C(C)(C)C)C(=O)C(=O)NC1CC1,50000.0
CHEMBL2371796,CCC[C@H](NC(=O)[C@@H]1C2CCCC2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)[C@@H](C)OC)C(C)(C)C)C(=O)C(=O)NC1CC1,50000.0
CHEMBL2371797,CCC[C@H](NC(=O)[C@@H]1C2CCCC2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C(C)(C)C)C(C)(C)C)C(=O)C(=O)NC1CC1,50000.0
CHEMBL443336,CCCC(NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,50000.0
CHEMBL184715,CCCC(NC(=O)[C@@H]1C2CCCC2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)N[C@H](C)CC,50000.0
CHEMBL184035,CCCC(NC(=O)[C@@H]1C2CCCC2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1,50000.0
CHEMBL414805,CC(C)(C)[C@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(=O)N1CC2CCCC2[C@H]1C(=O)NC(CC(F)F)C(=O)C(=O)NC1CC1,50000.0
CHEMBL184422,CCC[C@@H](NC(=O)c1ccc(Cl)s1)C(=O)Nc1ccc(N2CCOCC2=O)c(C)c1,10000.0
CHEMBL187051,CC[C@@H](NC(=O)c1ccc(Cl)s1)C(=O)Nc1ccc(N2CCOCC2=O)c(C)c1,10000.0
CHEMBL187102,Cc1cc(NC(=O)[C@@H](C)NC(=O)c2ccc(Cl)s2)ccc1N1CCOCC1=O,10000.0
CHEMBL364422,Cc1cc(NC(=O)[C@@H](CO)NC(=O)c2ccc(Cl)s2)ccc1N1CCOCC1=O,10000.0
CHEMBL364838,COC[C@@H](NC(=O)c1ccc(Cl)s1)C(=O)Nc1ccc(N2CCOCC2=O)c(C)c1,10000.0
CHEMBL184956,COC[C@@H](NC(=O)c1ccc(Cl)s1)C(=O)Nc1ccc(N2CCOCC2=O)c(C(F)(F)F)c1,10000.0
CHEMBL186686,COC[C@@H](NC(=O)c1ccc(Cl)s1)C(=O)Nc1ccc(N2CCOCC2=O)c(Cl)c1,10000.0
CHEMBL187423,COC[C@@H](NC(=O)c1ccc(Cl)s1)C(=O)Nc1ccc(N2CCOCC2=O)c(F)c1,10000.0
CHEMBL186545,CCOC[C@@H](NC(=O)c1ccc(Cl)s1)C(=O)Nc1ccc(N2CCOCC2=O)c(C)c1,10000.0
CHEMBL425889,CCCOC[C@@H](NC(=O)c1ccc(Cl)s1)C(=O)Nc1ccc(N2CCOCC2=O)c(C)c1,10000.0
CHEMBL361870,COCCOC[C@@H](NC(=O)c1ccc(Cl)s1)C(=O)Nc1ccc(N2CCOCC2=O)c(C)c1,10000.0
CHEMBL122023,CCC[C@@H](NC(=O)Nc1ccc(Cl)cc1)C(=O)Nc1ccc(N2CCOCC2=O)cc1,10000.0
CHEMBL125499,O=C(CCc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)Nc1ccc(N2CCOCC2=O)cc1F,10000.0
CHEMBL183969,O=C(CNC(=O)c1ccc(Cl)s1)Nc1ccc(N2CCOCC2=O)cc1,10000.0
CHEMBL184686,C[C@@H](NC(=O)c1ccc(Cl)s1)C(=O)Nc1ccc(N2CCOCC2=O)cc1,10000.0
CHEMBL362161,CC[C@@H](NC(=O)c1ccc(Cl)s1)C(=O)Nc1ccc(N2CCOCC2=O)cc1,10000.0
CHEMBL187155,CCC[C@@H](NC(=O)c1ccc(Cl)s1)C(=O)Nc1ccc(N2CCOCC2=O)cc1,10000.0
CHEMBL360856,CC(C)[C@@H](NC(=O)c1ccc(Cl)s1)C(=O)Nc1ccc(N2CCOCC2=O)cc1,10000.0
CHEMBL185642,CC(C)C[C@@H](NC(=O)c1ccc(Cl)s1)C(=O)Nc1ccc(N2CCOCC2=O)cc1,10000.0
CHEMBL364371,O=C(N[C@@H](C(=O)Nc1ccc(N2CCOCC2=O)cc1)c1ccccc1)c1ccc(Cl)s1,10000.0
CHEMBL360852,O=C(N[C@H](C(=O)Nc1ccc(N2CCOCC2=O)cc1)c1ccccc1)c1ccc(Cl)s1,10000.0
CHEMBL184653,CC(C)C[C@H](NC(=O)c1ccc(Cl)s1)C(=O)Nc1ccc(N2CCOCC2=O)cc1,10000.0
CHEMBL362110,CC(C)C[C@@H](NC(=O)c1ccc(Cl)s1)C(=O)Nc1ccc(-n2ccncc2=O)cc1,10000.0
CHEMBL361728,CC(C)C[C@@H](NC(=O)c1ccc(Cl)s1)C(=O)Nc1ccc(-n2ccccc2=O)cc1,10000.0
CHEMBL427333,Cc1cc(NC(=O)[C@@H](CC(C)C)NC(=O)c2ccc(Cl)s2)ccc1N1CCOCC1=O,10000.0
CHEMBL195428,CS(=O)(=O)O.N=C(N)N1CCc2ccc(OCC3(C(=O)O)CCN(c4ccncn4)CC3)cc2C1,13600.0
CHEMBL198923,FC(F)(CNc1nccc2oc(Cc3cccc(Cl)c3)nc12)C1CCCCN1,44.0
CHEMBL197984,FC(F)(CNc1nccc2oc(Cc3ccccc3-n3cncn3)nc12)C1CCCCN1,86.0
CHEMBL198416,FC(F)(CNc1nccc2oc(Cc3ccccc3-n3cnnn3)nc12)C1CCCCN1,17.0
CHEMBL198735,FC(F)(CNc1nccc2oc(Cc3cc(Cl)ccc3-n3cncn3)nc12)C1CCCCN1,1.5
CHEMBL194486,c1ccc(-n2cnnn2)c(Cc2nc3c(NCCC4CCCCN4)nccc3o2)c1,23.0
CHEMBL439678,Clc1cccc(Cc2nc3c(NCCC4CCCCN4)nccc3o2)c1,16.0
CHEMBL426101,Clc1ccc(-n2cncn2)c(Cc2nc3c(NCCC4CCCCN4)nccc3o2)c1,1.6
CHEMBL198978,Clc1ccc(-n2cncn2)c(Cc2nc3c(NCCC4CCCCN4Cc4ccccc4)nccc3o2)c1,1.5
CHEMBL372194,CCOC(=O)CN1CCCCC1CCNc1nccc2oc(Cc3cc(Cl)ccc3-n3cncn3)nc12,1.3
CHEMBL197593,O=C(O)CN1CCCCC1CCNc1nccc2oc(Cc3cc(Cl)ccc3-n3cncn3)nc12,0.7
CHEMBL197843,OCCN1CCCCC1CCNc1nccc2oc(Cc3cc(Cl)ccc3-n3cncn3)nc12,1.6
CHEMBL370396,FC(F)CN1CCCCC1CCNc1nccc2oc(Cc3cc(Cl)ccc3-n3cncn3)nc12,2.9
CHEMBL194670,FC(F)(F)CN1CCCCC1CCNc1nccc2oc(Cc3cc(Cl)ccc3-n3cncn3)nc12,6.9
CHEMBL199268,COc1cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)ccc1OCc1ccccc1,310.0
CHEMBL199236,CCOc1cc(-c2cccnc2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,8000.0
CHEMBL199235,CCOc1cc(-c2ccccc2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,68000.0
CHEMBL382094,CCOc1cc(O[C@H]2CCOC2)cc([C@@H](Nc2ccc(C(=N)N)cc2)C(=O)O)c1,4500.0
CHEMBL381222,C#Cc1cc(O[C@@H]2CCOC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,6600.0
CHEMBL371900,CCOc1cc(O[C@@H]2CCOC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,9900.0
CHEMBL198844,C#Cc1cc(O[C@H]2CCOC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,5400.0
CHEMBL198843,CCOc1cc(O[C@H]2CCOC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,7300.0
CHEMBL199211,CCOc1cc(OC2CCN(C)CC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,8600.0
CHEMBL199277,CCOc1cc(OC2CCN(S(C)(=O)=O)CC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,3500.0
CHEMBL383382,CCOc1cc(O[C@H]2CC[C@H](O)CC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,4000.0
CHEMBL382278,C#Cc1cc(OC2CCOCC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,1900.0
CHEMBL198533,C=Cc1cc(OC2CCOCC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,8700.0
CHEMBL198637,CCc1cc(OC2CCOCC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,4800.0
CHEMBL199272,CCOc1cc(OC2CCOCC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,7000.0
CHEMBL199271,CCOc1cc(OCC)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,16900.0
CHEMBL198631,CCOc1cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)ccc1OCc1ccccc1,1000.0
CHEMBL265363,N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCc1c[nH]cn1)C(c1ccccc1)c1ccccc1,36000.0
CHEMBL371650,Cc1nc(N)sc1CNC(=O)Cn1c(C)ccc(NS(=O)(=O)Cc2ccccc2)c1=O,6500.0
CHEMBL200504,Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NC/C=C/c1cnc(N)s1,1000000.0
CHEMBL200520,Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NCCCc1cnc(N)s1,124000.0
CHEMBL200920,Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NCc1cnc(N)s1,1000000.0
CHEMBL373260,Cc1nc[nH]c1CNC(=O)Cn1c(C)ccc(NS(=O)(=O)Cc2ccccc2)c1=O,43000.0
CHEMBL200593,Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NC/C=C/c1c[nH]cn1,21000.0
CHEMBL200857,Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NCCCc1c[nH]cn1,17000.0
CHEMBL200110,Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NCc1c[nH]cn1,314000.0
CHEMBL199609,Nc1ncc(/C=C/CNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)C(c2ccccc2)c2ccccc2)s1,178000.0
CHEMBL199696,Nc1ncc(CCCNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)C(c2ccccc2)c2ccccc2)s1,32000.0
CHEMBL200153,Cc1[nH]cnc1/C=C/CNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)C(c1ccccc1)c1ccccc1,100.0
CHEMBL200573,N[C@@H](C(=O)N1CCC[C@H]1C(=O)NC/C=C/c1c[nH]cn1)C(c1ccccc1)c1ccccc1,140.0
CHEMBL200134,Cc1[nH]cnc1C#CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)C(c1ccccc1)c1ccccc1,7200.0
CHEMBL96502,N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCC#Cc1c[nH]cn1)C(c1ccccc1)c1ccccc1,6000.0
CHEMBL371769,N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCCCc1c[nH]cn1)C(c1ccccc1)c1ccccc1,240.0
CHEMBL200674,Nc1ncc(CCNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)C(c2ccccc2)c2ccccc2)s1,59000.0
CHEMBL381205,N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCCc1c[nH]cn1)C(c1ccccc1)c1ccccc1,2300.0
CHEMBL370557,Cc1[nH]cnc1CNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)C(c1ccccc1)c1ccccc1,9600.0
CHEMBL199675,Nc1ncc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)C(c2ccccc2)c2ccccc2)s1,59000.0
CHEMBL201856,COc1cc(C)c(S(=O)(=O)NC[C@@H](O)[C@H](Cc2ccccc2)NCc2cccc(Cl)c2)c(C)c1C,100000.0
CHEMBL557787,Cc1ccc(NS(=O)(=O)c2cccc3ccccc23)c(O)c1CC(=O)NCc1ccc(C(=N)N)cc1.Cl,1100.0
CHEMBL556576,Cc1ccc(NCNC(=O)c2ccccc2)c(O)c1CC(=O)NCc1ccc(C(=N)N)cc1.Cl,2700.0
CHEMBL535831,Cc1ccc(NCC(=O)c2ccccc2)c(O)c1CC(=O)NCc1ccc(C(=N)N)cc1.Cl,4000.0
CHEMBL536967,Cc1ccc(NCS(=O)(=O)c2ccccc2)c(O)c1CC(=O)NCc1ccc(C(=N)N)cc1.Cl,3100.0
CHEMBL540105,Cc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)c(O)c1CC(=O)NCc1ccc(C(=N)N)cc1.Cl,940.0
CHEMBL541902,Cc1ccc(S(=O)(=O)Nc2ccc(C)c(CC(=O)NCc3ccc(C(=N)N)cc3)c2O)cc1.Cl,1100.0
CHEMBL536280,Cc1ccc(NS(=O)(=O)c2cccc(C(F)(F)F)c2)c(O)c1CC(=O)NCc1ccc(C(=N)N)cc1.Cl,2800.0
CHEMBL534714,Cc1ccc(NS(=O)(=O)c2ccccc2)c(O)c1CC(=O)NCc1ccc(C(=N)N)cc1.Cl,600.0
CHEMBL557779,COc1ccc(S(=O)(=O)Nc2ccc(C)c(CC(=O)NCc3ccc(C(=N)N)cc3)c2O)cc1.Cl,910.0
CHEMBL558235,COc1ccc(S(=O)(=O)Nc2ccc(C)c(CC(=O)NCc3ccc(C(=N)N)cc3)c2O)cc1OC.Cl,340.0
CHEMBL535160,COc1cccc(S(=O)(=O)Nc2ccc(C)c(CC(=O)NCc3ccc(C(=N)N)cc3)c2O)c1.Cl,280.0
CHEMBL541383,Cc1ccc(NS(=O)(=O)c2ccc(Cl)cc2F)c(O)c1CC(=O)NCc1ccc(C(=N)N)cc1.Cl,680.0
CHEMBL537420,Cc1ccc(C)c(S(=O)(=O)Nc2ccc(C)c(CC(=O)NCc3ccc(C(=N)N)cc3)c2O)c1.Cl,110.0
CHEMBL556953,Cc1ccc(NS(=O)(=O)c2cccc(Cl)c2C)c(O)c1CC(=O)NCc1ccc(N)nc1C.Cl,44000.0
CHEMBL381141,Cc1ccnc(CNC(=O)Cc2c(C)ccc(NCS(=O)(=O)c3cccc(Cl)c3)c2O)c1F,44000.0
CHEMBL204665,Cc1ccnc(CNC(=O)Cc2c(C)ccc(NS(=O)(=O)c3cccc(Cl)c3)c2O)c1F,44000.0
CHEMBL383630,Cc1ccc(S(=O)(=O)Nc2ccc(C)c(CC(=O)NCc3nccc(C)c3F)c2O)cc1Cl,44000.0
CHEMBL558589,Cc1ccc(NS(=O)(=O)c2ccccc2Cl)c(O)c1CC(=O)NCc1ccnc(N)c1.Cl,44000.0
CHEMBL537421,Cc1ccc(NS(=O)(=O)c2cc(Cl)ccc2Cl)c(O)c1CC(=O)NCc1ccnc(N)c1.Cl,44000.0
CHEMBL540368,Cc1ccc(NCS(=O)(=O)c2ccccc2)c(O)c1CC(=O)NCc1ccc(N)nc1C.Cl,44000.0
CHEMBL558042,Cc1ccc(S(=O)(=O)Nc2ccc(C)c(CC(=O)NCc3ccc(N)nc3C)c2O)cc1F.Cl,44000.0
CHEMBL558002,Cc1ccccc1S(=O)(=O)Nc1ccc(C)c(CC(=O)NCc2ccc(N)nc2C)c1O.Cl,44000.0
CHEMBL206435,O=C1NC(=O)c2ccccc2C1=O,5000.0
CHEMBL203709,COc1ccccc1NC(=O)CCC(=O)Nc1ccc2c(c1)C(=O)C(=O)NC2=O,5000.0
CHEMBL438969,O=C(CCC(=O)N1CCCCC1)Nc1ccc2c(c1)C(=O)C(=O)NC2=O,5000.0
CHEMBL202971,O=C(O)CCC(=O)Nc1ccc2c(c1)C(=O)C(=O)NC2=O,5000.0
CHEMBL382481,O=C(CCCl)Nc1ccc2c(c1)C(=O)C(=O)NC2=O,5000.0
CHEMBL439872,CC(=O)OC(C(=O)Nc1cccc2c1C(=O)C(=O)NC2=O)c1ccccc1,5000.0
CHEMBL204245,O=C1NC(=O)c2cc(NC(=O)c3ccc([N+](=O)[O-])cc3)ccc2C1=O,5000.0
CHEMBL436766,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Nc3ccc(-c4ccccc4CN4CC[C@@H](O)C4)cc3F)cc12,2500.0
CHEMBL381949,CN(C)Cc1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,1600.0
CHEMBL379036,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Nc3ccc(-c4ccccc4CN4CCCC4)cc3F)cc12,2500.0
CHEMBL206335,CN(C)Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,10000.0
CHEMBL207720,N=C(N)c1ccc2[nH]c(-c3cc(CC(=O)O)cc(-c4cccc([N+](=O)[O-])c4)c3O)nc2c1,11000.0
CHEMBL377956,Nc1ccc2[nH]c(-c3cc(CC(=O)O)cc(-c4cccc([N+](=O)[O-])c4)c3O)cc2n1,120000.0
CHEMBL426676,Nc1ccc2[nH]c(-c3cc(CC(=O)O)cc(-c4cccc([N+](=O)[O-])c4)c3O)nc2n1,150000.0
CHEMBL382387,O=C(O)Cc1cc(-c2cccc([N+](=O)[O-])c2)c(O)c(-c2nc3ccccc3[nH]2)c1,150000.0
CHEMBL76325,N=C(N)c1ccc2[nH]c(-c3cc(CC(=O)O)cc(-c4cccc([N+](=O)[O-])c4)c3O)cc2c1,400.0
CHEMBL205904,CSc1sc(C(=N)N)cc1S(=O)(=O)c1cc(Br)c2c(c1)ncn2Cc1cc(F)ccc1F,1400.0
CHEMBL377681,N=C(N)c1ccc(CNC(=O)[C@@H]2C=CCN2C(=O)[C@@H](CC2CCCCC2)NCC(=O)O)cn1,4.8
CHEMBL266349,N=C(N)c1ccc(CNC(=O)[C@@H]2CCN2C(=O)[C@H](NCC(=O)O)C2CCCCC2)cc1,11.9
CHEMBL207981,Cc1cc(CNC(=O)[C@@H]2C=CCN2C(=O)C(CC2CCCCC2)NCC(=O)O)sc1C(=N)N,117.0
CHEMBL381709,N=C(N)c1csc(CNC(=O)[C@@H]2C=CCN2C(=O)[C@@H](CC2CCCCC2)NCC(=O)O)n1,21.0
CHEMBL206205,N=C(N)c1coc(CNC(=O)[C@@H]2C=CCN2C(=O)[C@@H](CC2CCCCC2)NCC(=O)O)c1,1.9
CHEMBL208140,N=C(N)c1ccc(CNC(=O)[C@@H]2C=CCN2C(=O)[C@@H](CC2CCCCC2)NCC(=O)O)s1,1.6
CHEMBL358279,NC(=O)c1ccc2c(c1)C(=O)C(=O)N2Cc1ccc2ccccc2c1,352000.0
CHEMBL377737,CCOP(=O)(F)CCCCCCCCCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,16500.0
CHEMBL379174,NCCCC[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)CCOCCOCCOCCOCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21)P(=O)(Oc1ccccc1)Oc1ccccc1,57300.0
CHEMBL377651,NCCCC[C@@H](NC(=O)[C@@H]1CCCN1C(=O)CCOCCOCCOCCOCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21)P(=O)(Oc1ccccc1)Oc1ccccc1,570.0
CHEMBL208638,NCc1ccc(CCCNCCNS(=O)(=O)c2ccc3ccccc3c2Cl)cc1,100000.0
CHEMBL99951,N=C(N)c1ccc2nc(Cc3nc4ccc(C(=N)N)cc4[nH]3)[nH]c2c1,4400.0
CHEMBL385140,COc1ccc(-n2nc(C#N)c3ncn(-c4ccc(-c5ccccc5CN5CCCC5)cc4)c(=O)c32)cc1,2500.0
CHEMBL213352,COc1ccc(-n2nc(C(N)=O)c3ncn(-c4ccc(-c5ccccc5CN5CCCC5)cc4F)c(=O)c32)cc1,2500.0
CHEMBL384526,COc1ccc(-n2nc(C(N)=O)c3ncn(-c4ccc(-c5ccccc5CN5CCCC5)cc4)c(=O)c32)cc1,4200.0
CHEMBL558198,CN(C)Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1.Cl,10000.0
CHEMBL539088,Cl.NCCCC[C@H](NC(=O)c1ccc(F)cc1)C(=O)c1noc(Cc2ccc(OCCc3ccc(Cl)c(Cl)c3)cc2)n1,1100.0
CHEMBL536972,Cl.NCCCC[C@H](NC(=O)c1ccc(F)c(F)c1)C(=O)c1noc(Cc2ccc(OCCc3ccc(Cl)c(Cl)c3)cc2)n1,3300.0
CHEMBL559184,Cl.NCCCC[C@H](NC(=O)c1ccc(Cl)cc1)C(=O)c1noc(Cc2ccc(OCCc3ccc(Cl)c(Cl)c3)cc2)n1,2550.0
CHEMBL539603,Cl.NCCCC[C@H](NC(=O)c1ccc(F)cc1F)C(=O)c1noc(Cc2ccc(OCCc3ccc(Cl)c(Cl)c3)cc2)n1,1150.0
CHEMBL535836,Cl.NCCCC[C@H](NC(=O)c1cccc(F)c1)C(=O)c1noc(Cc2ccc(OCCc3ccc(Cl)c(Cl)c3)cc2)n1,1700.0
CHEMBL539086,Cl.NCCCC[C@H](NC(=O)c1ccco1)C(=O)c1noc(Cc2ccc(OCCc3ccc(Cl)c(Cl)c3)cc2)n1,480.0
CHEMBL559161,Cl.NCCCC[C@H](NC(=O)c1ccccc1F)C(=O)c1noc(Cc2ccc(OCCc3ccc(Cl)c(Cl)c3)cc2)n1,1100.0
CHEMBL557979,CC(C)(C)COC(=O)N[C@@H](CCCCN)C(=O)c1noc(Cc2ccc(OCCc3ccc(Cl)c(Cl)c3)cc2)n1.Cl,1900.0
CHEMBL556994,CC(C)(C)C(=O)N[C@@H](CCCCN)C(=O)c1noc(Cc2ccc(OCCc3ccc(Cl)c(Cl)c3)cc2)n1.Cl,625.0
CHEMBL558763,Cl.NCCCC[C@H](NC(=O)N1CCOCC1)C(=O)c1noc(Cc2ccc(OCCc3ccc(Cl)c(Cl)c3)cc2)n1,870.0
CHEMBL535617,Cl.NCCCC[C@H](NC(=O)N1CCCCC1)C(=O)c1noc(Cc2ccc(OCCc3ccc(Cl)c(Cl)c3)cc2)n1,1400.0
CHEMBL536290,CCN(CC)C(=O)N[C@@H](CCCCN)C(=O)c1noc(Cc2ccc(OCCc3ccc(Cl)c(Cl)c3)cc2)n1.Cl,2400.0
CHEMBL557987,COC(=O)N[C@@H](CCCCN)C(=O)c1noc(Cc2ccc(OCCc3ccc(Cl)c(Cl)c3)cc2)n1.Cl,2200.0
CHEMBL535385,Cl.NCCCC[C@H](NC(=O)N1CCCC1)C(=O)c1noc(Cc2ccc(OCCc3ccc(Cl)c(Cl)c3)cc2)n1,3800.0
CHEMBL558199,COCCOC(=O)N[C@@H](CCCCN)C(=O)c1noc(Cc2ccc(OCCc3ccc(Cl)c(Cl)c3)cc2)n1.Cl,500.0
CHEMBL535386,CN(C)C(=O)N[C@@H](CCCCN)C(=O)c1noc(Cc2ccc(OCCc3ccc(Cl)c(Cl)c3)cc2)n1.Cl,850.0
CHEMBL538085,Cc1cc(C(=O)N[C@@H](CCCCN)C(=O)c2noc(Cc3ccc(OCCc4ccc(Cl)c(Cl)c4)cc3)n2)c(C)o1.Cl,3900.0
CHEMBL537646,CC(C)OC(=O)N[C@@H](CCCCN)C(=O)c1noc(Cc2ccc(OCCc3ccc(Cl)c(Cl)c3)cc2)n1.Cl,415.0
CHEMBL537647,CCOC(=O)N[C@@H](CCCCN)C(=O)c1noc(Cc2ccc(OCCc3ccc(Cl)c(Cl)c3)cc2)n1.Cl,380.0
CHEMBL537868,Cl.NCCCC[C@H](NC(=O)C(F)(F)F)C(=O)c1noc(Cc2ccc(OCCc3ccc(Cl)c(Cl)c3)cc2)n1,220.0
CHEMBL538574,COCC(=O)N[C@@H](CCCCN)C(=O)c1noc(Cc2ccc(OCCc3ccc(Cl)c(Cl)c3)cc2)n1.Cl,190.0
CHEMBL536973,Cl.NCCCC[C@H](NC(=O)C1CCOC1)C(=O)c1noc(Cc2ccc(OCCc3ccc(Cl)c(Cl)c3)cc2)n1,1100.0
CHEMBL534492,Cl.NCCCC[C@H](NC(=O)C1CCCC1)C(=O)c1noc(Cc2ccc(OCCc3ccc(Cl)c(Cl)c3)cc2)n1,300.0
CHEMBL558178,CCCCCC(=O)N[C@@H](CCCCN)C(=O)c1noc(Cc2ccc(OCCc3ccc(Cl)c(Cl)c3)cc2)n1.Cl,180.0
CHEMBL535163,CC(C)C(=O)N[C@@H](CCCCN)C(=O)c1noc(Cc2ccc(OCCc3ccc(Cl)c(Cl)c3)cc2)n1.Cl,120.0
CHEMBL211561,CCOC(=O)N[C@@H](CCCCN)C(=O)c1noc(Cc2ccc(OCCc3ccccc3)cc2)n1,190.0
CHEMBL378093,Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(c3ccc(-c5ccccc5CN5CC[C@@H](O)C5)cc3)CC4)cc12,2800.0
